,Unnamed: 0,name,x1,x2,y1,y2,classname,newFilename
3781,3797,5181.jpg,711,109,872,290,face_with_mask,7115181.jpg
6721,1649,01759_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01759_Mask_Mouth_Chin.jpg
2723,2734,3936.png,75,0,654,603,face_with_mask,753936.png
6614,1542,01645_Mask_Nose_Mouth.jpg,0,128,0,128,face_with_mask_incorrect,01645_Mask_Nose_Mouth.jpg
4385,4401,5475.jpg,710,188,1086,625,face_with_mask,7105475.jpg
4387,4403,4674.png,221,138,320,287,face_with_mask,2214674.png
870,875,2375.png,281,71,592,529,face_with_mask,2812375.png
1076,1081,2049.jpg,839,611,1994,2139,face_with_mask,8392049.jpg
163,163,2656.png,88,6,646,567,face_with_mask,882656.png
3962,3978,2606.png,271,83,437,353,face_with_mask,2712606.png
6741,1669,01780_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01780_Mask_Mouth_Chin.jpg
1533,1539,5281.jpg,362,98,736,586,face_other_covering,3625281.jpg
5660,588,00640_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00640_Mask_Mouth_Chin.jpg
443,445,1947.jpg,460,180,739,540,face_with_mask,4601947.jpg
2804,2815,5618.jpg,905,368,1442,997,face_other_covering,9055618.jpg
4033,4049,3715.png,14,1,619,379,face_with_mask,143715.png
325,326,6267.jpg,464,375,586,538,face_no_mask,4646267.jpg
1632,1639,1872.jpg,1049,98,1235,318,face_with_mask_incorrect,10491872.jpg
5817,745,00807_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00807_Mask_Mouth_Chin.jpg
840,845,4040.png,905,135,967,201,face_with_mask,9054040.png
6259,1187,01275_Mask_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01275_Mask_Chin.jpg
6780,1708,01820_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01820_Mask_Mouth_Chin.jpg
3970,3986,5310.jpg,350,24,486,194,face_no_mask,3505310.jpg
2192,2203,4660.png,273,119,320,174,face_with_mask,2734660.png
4600,4616,6422.png,195,0,666,575,face_with_mask_incorrect,1956422.png
1950,1959,5535.jpg,189,12,282,111,face_other_covering,1895535.jpg
3976,3992,6188.jpg,288,69,412,224,face_no_mask,2886188.jpg
6215,1143,01230_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01230_Mask_Mouth_Chin.jpg
5224,152,00168_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00168_Mask_Mouth_Chin.jpg
6577,1505,01607_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01607_Mask_Mouth_Chin.jpg
1945,1954,4375.png,124,3,461,412,face_with_mask,1244375.png
1525,1531,6060.jpg,422,0,712,289,face_no_mask,4226060.jpg
2756,2767,4717.png,184,154,389,431,face_with_mask,1844717.png
3747,3763,2481.png,235,6,354,231,face_other_covering,2352481.png
5380,308,00337_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00337_Mask_Mouth_Chin.jpg
4971,4988,3541.png,152,5,511,514,face_with_mask,1523541.png
3558,3573,3956.png,252,0,526,389,face_with_mask,2523956.png
1162,1167,3854.png,259,187,321,257,face_with_mask,2593854.png
4147,4163,2340.png,248,122,436,343,face_with_mask,2482340.png
4828,4845,4602.png,319,100,448,296,face_with_mask,3194602.png
4165,4181,4435.png,8,7,392,393,face_other_covering,84435.png
5674,602,00655_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00655_Mask_Mouth_Chin.jpg
6652,1580,01687_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01687_Mask_Mouth_Chin.jpg
3160,3172,2160.png,148,112,548,624,face_with_mask,1482160.png
6555,1483,01585_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01585_Mask_Mouth_Chin.jpg
2684,2695,3635.png,551,187,694,378,face_with_mask,5513635.png
5597,525,00572_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00572_Mask_Mouth_Chin.jpg
984,989,2386.png,214,43,503,412,face_with_mask,2142386.png
5548,476,00523_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00523_Mask_Mouth_Chin.jpg
1832,1840,6082.jpg,127,10,292,228,face_other_covering,1276082.jpg
6682,1610,01720_Mask_Nose_Mouth.jpg,0,128,0,128,face_with_mask_incorrect,01720_Mask_Nose_Mouth.jpg
1416,1422,2437.png,573,114,689,265,face_with_mask,5732437.png
4253,4269,4603.png,244,69,422,328,face_with_mask,2444603.png
3063,3075,6204.jpg,1853,765,2113,1097,face_no_mask,18536204.jpg
3757,3773,4556.png,408,167,468,238,face_with_mask,4084556.png
4851,4868,2246.png,303,49,455,227,face_no_mask,3032246.png
4572,4588,2898.png,36,0,650,608,face_with_mask,362898.png
2885,2896,6281.jpg,541,93,645,227,face_no_mask,5416281.jpg
4217,4233,4362.png,324,7,462,155,face_with_mask,3244362.png
2860,2871,5169.jpg,309,17,339,57,face_no_mask,3095169.jpg
3654,3670,5081.jpg,347,232,403,301,face_with_mask,3475081.jpg
2399,2410,4488.png,353,62,695,616,face_with_mask,3534488.png
5133,61,00071_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00071_Mask_Mouth_Chin.jpg
872,877,2362.png,222,115,339,275,face_with_mask,2222362.png
2656,2667,3240.png,777,38,860,143,face_with_mask,7773240.png
6695,1623,01733_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01733_Mask_Mouth_Chin.jpg
4900,4917,3128.png,684,53,802,222,face_with_mask,6843128.png
2808,2819,5300.jpeg,1442,274,1613,478,face_with_mask,14425300.jpeg
6600,1528,01630_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01630_Mask_Mouth_Chin.jpg
6625,1553,01657_Mask_Nose_Mouth.jpg,0,128,0,128,face_with_mask_incorrect,01657_Mask_Nose_Mouth.jpg
1175,1180,4897.png,263,41,349,172,face_with_mask,2634897.png
3898,3914,2537.png,974,330,1054,411,face_no_mask,9742537.png
777,782,5756.jpg,477,495,821,903,face_other_covering,4775756.jpg
1670,1677,4219.png,208,129,261,193,face_with_mask,2084219.png
5003,5020,3504.png,370,124,440,215,face_with_mask,3703504.png
2769,2780,6317.jpg,353,218,437,328,face_no_mask,3536317.jpg
483,485,2678.png,7,31,131,185,face_with_mask,72678.png
2384,2395,5457.jpeg,184,87,377,288,face_no_mask,1845457.jpeg
3851,3867,4734.png,154,32,422,388,face_with_mask,1544734.png
1800,1808,4668.png,140,5,441,433,face_other_covering,1404668.png
1991,2000,1812.jpg,241,102,292,169,face_with_mask,2411812.jpg
4951,4968,1812.jpg,465,52,581,189,face_with_mask,4651812.jpg
6093,1021,01100_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01100_Mask_Mouth_Chin.jpg
2148,2159,6259.jpeg,643,0,910,359,face_no_mask,6436259.jpeg
4389,4405,3457.png,354,119,425,204,face_no_mask,3543457.png
2245,2256,2231.png,411,113,459,172,face_with_mask,4112231.png
82,82,5409.jpg,336,51,519,313,face_no_mask,3365409.jpg
6384,1312,01409_Mask_Nose_Mouth.jpg,0,128,0,128,face_with_mask_incorrect,01409_Mask_Nose_Mouth.jpg
4623,4639,3128.png,560,22,636,135,face_with_mask,5603128.png
2161,2172,2658.png,216,222,293,314,face_with_mask,2162658.png
2460,2471,2158.png,137,26,556,567,face_with_mask,1372158.png
3903,3919,3403.png,232,54,358,201,face_other_covering,2323403.png
5907,835,00900_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00900_Mask_Mouth_Chin.jpg
1383,1389,3770.png,508,109,564,175,face_with_mask,5083770.png
1380,1386,2685.png,319,210,527,535,face_with_mask,3192685.png
1927,1936,2948.png,250,49,383,213,face_with_mask,2502948.png
4065,4081,4288.png,104,7,514,463,face_with_mask,1044288.png
2355,2366,1920.jpg,187,131,410,380,face_with_mask,1871920.jpg
3284,3297,4118.png,149,18,569,618,face_with_mask,1494118.png
6192,1120,01207_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01207_Mask_Mouth_Chin.jpg
6054,982,01059_Mask_Nose_Mouth.jpg,0,128,0,128,face_with_mask_incorrect,01059_Mask_Nose_Mouth.jpg
1371,1377,6012.jpg,173,54,266,161,face_no_mask,1736012.jpg
2451,2462,5174.jpg,300,44,714,486,face_with_mask,3005174.jpg
4350,4366,4396.png,261,2,627,383,face_other_covering,2614396.png
3516,3531,1876.jpg,186,63,417,357,face_other_covering,1861876.jpg
3309,3322,6200.jpeg,14,2,540,561,face_no_mask,146200.jpeg
3833,3849,2117.jpg,495,101,1472,1069,face_with_mask,4952117.jpg
4502,4518,5042.jpg,417,0,613,236,face_other_covering,4175042.jpg
152,152,2038.jpg,362,112,382,133,face_no_mask,3622038.jpg
5657,585,00637_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00637_Mask_Mouth_Chin.jpg
2890,2901,6291.jpg,370,88,591,371,face_no_mask,3706291.jpg
3231,3243,2573.png,474,215,500,248,face_with_mask,4742573.png
6485,1413,01514_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01514_Mask_Mouth_Chin.jpg
6939,1867,01984_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01984_Mask_Mouth_Chin.jpg
5315,243,00267_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00267_Mask_Mouth_Chin.jpg
1745,1753,3089.png,222,102,472,444,face_other_covering,2223089.png
921,926,6041.jpg,722,91,826,216,face_no_mask,7226041.jpg
3009,3020,5728.jpg,282,52,437,255,face_other_covering,2825728.jpg
4694,4711,2589.png,469,79,570,229,face_with_mask,4692589.png
4102,4118,4015.png,302,59,361,162,face_with_mask,3024015.png
311,312,3558.png,306,4,661,515,face_other_covering,3063558.png
5775,703,00765_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00765_Mask_Mouth_Chin.jpg
4445,4461,4977.png,718,154,761,205,face_with_mask,7184977.png
6858,1786,01900_Mask_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01900_Mask_Chin.jpg
2144,2155,5386.jpg,564,418,1380,1177,face_with_mask,5645386.jpg
3630,3646,1873.png,717,180,1266,813,face_with_mask,7171873.png
5131,59,00069_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00069_Mask_Mouth_Chin.jpg
3117,3129,3652.png,330,65,529,314,face_other_covering,3303652.png
4569,4585,3853.png,127,26,291,229,face_other_covering,1273853.png
5704,632,00688_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00688_Mask_Mouth_Chin.jpg
3343,3356,3020.png,580,41,655,127,face_with_mask,5803020.png
4120,4136,6334.jpg,348,11,637,367,face_no_mask,3486334.jpg
2958,2969,5704.jpg,7,661,788,1682,face_with_mask,75704.jpg
3479,3494,2875.png,379,281,430,340,face_with_mask,3792875.png
6253,1181,01269_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01269_Mask_Mouth_Chin.jpg
2657,2668,5441.jpg,359,115,639,509,face_with_mask,3595441.jpg
6168,1096,01183_Mask_Nose_Mouth.jpg,0,128,0,128,face_with_mask_incorrect,01183_Mask_Nose_Mouth.jpg
5272,200,00222_Mask_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00222_Mask_Chin.jpg
6255,1183,01271_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01271_Mask_Mouth_Chin.jpg
6916,1844,01961_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01961_Mask_Mouth_Chin.jpg
107,107,2371.png,238,364,303,431,face_with_mask,2382371.png
3674,3690,2043.jpg,541,187,680,333,face_with_mask,5412043.jpg
1969,1978,2368.png,239,146,349,301,face_with_mask,2392368.png
819,824,2778.png,82,1,437,499,face_with_mask,822778.png
1639,1646,6011.jpg,7,88,52,148,face_no_mask,76011.jpg
3883,3899,3434.png,94,61,298,359,face_other_covering,943434.png
6265,1193,01282_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01282_Mask_Mouth_Chin.jpg
2035,2045,3906.png,467,174,521,241,face_with_mask,4673906.png
6856,1784,01898_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01898_Mask_Mouth_Chin.jpg
3916,3932,5498.jpg,177,52,566,492,face_other_covering,1775498.jpg
6919,1847,01964_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01964_Mask_Mouth_Chin.jpg
5324,252,00278_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00278_Mask_Mouth_Chin.jpg
3945,3961,5319.jpg,316,276,514,557,face_other_covering,3165319.jpg
1520,1526,5599.jpg,296,144,627,507,face_other_covering,2965599.jpg
6750,1678,01789_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01789_Mask_Mouth_Chin.jpg
6665,1593,01701_Mask_Nose_Mouth.jpg,0,128,0,128,face_with_mask_incorrect,01701_Mask_Nose_Mouth.jpg
1681,1688,4140.png,94,43,282,321,face_with_mask,944140.png
1794,1802,4125.png,159,71,454,520,face_with_mask,1594125.png
4072,4088,4153.png,290,92,481,322,face_with_mask,2904153.png
702,707,5179.jpg,80,27,116,75,face_other_covering,805179.jpg
5576,504,00551_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00551_Mask_Mouth_Chin.jpg
3488,3503,3848.png,172,3,352,221,face_with_mask,1723848.png
5377,305,00334_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00334_Mask_Mouth_Chin.jpg
6771,1699,01810_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01810_Mask_Mouth_Chin.jpg
5641,569,00620_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00620_Mask_Mouth_Chin.jpg
1439,1445,2832.png,368,34,538,231,face_other_covering,3682832.png
2685,2696,5980.jpg,224,102,273,161,face_no_mask,2245980.jpg
4156,4172,5567.jpg,16,20,428,409,face_other_covering,165567.jpg
535,537,2935.png,611,140,651,185,face_other_covering,6112935.png
5144,72,00083_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00083_Mask_Mouth_Chin.jpg
391,392,5138.jpg,476,156,874,632,face_with_mask,4765138.jpg
6099,1027,01107_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01107_Mask_Mouth_Chin.jpg
2644,2655,4759.png,176,31,380,332,face_other_covering,1764759.png
4788,4805,6257.jpg,109,176,283,417,face_no_mask,1096257.jpg
4005,4021,3470.png,294,27,406,166,face_with_mask,2943470.png
2058,2068,5301.jpeg,781,587,1268,1257,face_no_mask,7815301.jpeg
6380,1308,01404_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01404_Mask_Mouth_Chin.jpg
3353,3366,4582.png,60,292,196,458,face_with_mask,604582.png
4699,4716,5182.jpg,2,120,34,203,face_no_mask,25182.jpg
5434,362,00399_Mask_Nose_Mouth.jpg,0,128,0,128,face_with_mask_incorrect,00399_Mask_Nose_Mouth.jpg
3129,3141,2251.png,243,12,534,368,face_with_mask,2432251.png
4053,4069,6126.jpg,606,22,848,335,face_no_mask,6066126.jpg
2975,2986,3578.png,2,119,260,488,face_other_covering,23578.png
1044,1049,2406.png,192,445,280,546,face_with_mask,1922406.png
4265,4281,3832.png,43,347,281,717,face_with_mask,433832.png
3400,3413,3707.png,500,11,643,218,face_with_mask,5003707.png
990,995,4625.png,283,89,343,154,face_with_mask,2834625.png
6940,1868,01985_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01985_Mask_Mouth_Chin.jpg
2967,2978,2607.png,196,150,271,243,face_with_mask,1962607.png
5122,50,00057_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00057_Mask_Mouth_Chin.jpg
4078,4094,2470.png,60,42,614,488,face_with_mask,602470.png
5519,447,00494_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00494_Mask_Mouth_Chin.jpg
3984,4000,4187.png,47,43,205,247,face_with_mask,474187.png
946,951,5619.jpg,367,40,438,141,face_with_mask,3675619.jpg
126,126,5185.jpg,388,0,526,182,face_with_mask,3885185.jpg
6117,1045,01126_Mask_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01126_Mask_Chin.jpg
6152,1080,01163_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01163_Mask_Mouth_Chin.jpg
1134,1139,3640.png,151,158,292,361,face_with_mask,1513640.png
3645,3661,2642.png,191,13,429,328,face_with_mask,1912642.png
3374,3387,2371.png,449,348,479,377,face_no_mask,4492371.png
1445,1451,4629.png,96,10,237,190,face_with_mask,964629.png
3355,3368,4585.png,183,143,267,264,face_other_covering,1834585.png
3585,3600,5094.jpg,381,80,502,211,face_with_mask,3815094.jpg
2431,2442,5038.jpg,316,50,430,201,face_with_mask,3165038.jpg
3074,3086,6225.jpg,512,63,697,303,face_no_mask,5126225.jpg
5570,498,00545_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00545_Mask_Mouth_Chin.jpg
140,140,4008.png,622,3,852,305,face_with_mask,6224008.png
6444,1372,01471_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01471_Mask_Mouth_Chin.jpg
351,352,5474.jpg,501,669,1992,2795,face_no_mask,5015474.jpg
2763,2774,4411.png,276,8,439,242,face_with_mask,2764411.png
2847,2858,3224.png,332,4,639,408,face_with_mask,3323224.png
63,63,5206.jpg,3466,674,4738,1946,face_with_mask,34665206.jpg
6747,1675,01786_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01786_Mask_Mouth_Chin.jpg
4906,4923,4023.png,575,4,897,410,face_with_mask,5754023.png
561,563,2124.jpg,272,276,427,519,face_with_mask,2722124.jpg
1474,1480,3020.png,361,58,434,143,face_with_mask,3613020.png
1723,1731,4953.png,169,112,283,234,face_with_mask,1694953.png
1988,1997,6051.jpg,202,48,259,139,face_no_mask,2026051.jpg
2627,2638,4917.png,346,84,446,225,face_with_mask,3464917.png
982,987,5949.jpg,232,80,284,147,face_no_mask,2325949.jpg
2212,2223,6015.jpg,82,169,147,239,face_no_mask,826015.jpg
6357,1285,01377_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01377_Mask_Mouth_Chin.jpg
5248,176,00196_Mask_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00196_Mask_Chin.jpg
700,704,5533.jpg,293,108,460,323,face_no_mask,2935533.jpg
5472,400,00445_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00445_Mask_Mouth_Chin.jpg
4064,4080,4484.png,248,10,600,442,face_other_covering,2484484.png
612,614,3065.png,224,30,372,177,face_with_mask,2243065.png
225,225,5531.jpg,314,24,386,117,face_other_covering,3145531.jpg
178,178,6176.jpg,543,172,693,348,face_no_mask,5436176.jpg
1710,1717,3841.png,616,31,700,363,face_no_mask,6163841.png
610,612,2235.png,706,192,755,296,face_with_mask,7062235.png
5527,455,00502_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00502_Mask_Mouth_Chin.jpg
2252,2263,5173.jpg,198,0,848,819,face_no_mask,1985173.jpg
6790,1718,01830_Mask_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01830_Mask_Chin.jpg
3501,3516,1922.jpg,139,92,548,593,face_no_mask,1391922.jpg
1613,1620,3184.png,119,88,213,199,face_with_mask,1193184.png
1555,1561,6114.jpg,565,48,664,191,face_no_mask,5656114.jpg
3015,3026,2395.png,385,101,434,167,face_with_mask,3852395.png
2670,2681,2089.jpg,123,37,213,169,face_other_covering,1232089.jpg
1784,1792,2036.jpg,30,156,243,403,face_no_mask,302036.jpg
422,424,3623.png,131,51,260,214,face_other_covering,1313623.png
33,33,5483.jpg,216,40,306,158,face_other_covering,2165483.jpg
2290,2301,5541.jpg,73,21,353,421,face_no_mask,735541.jpg
1143,1148,2915.png,377,288,405,324,face_with_mask,3772915.png
5492,420,00466_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00466_Mask_Mouth_Chin.jpg
914,919,3843.png,236,34,622,528,face_other_covering,2363843.png
504,506,3074.png,70,230,136,301,face_no_mask,703074.png
2206,2217,4767.png,431,149,458,227,face_with_mask,4314767.png
4189,4205,4998.jpg,421,39,485,127,face_with_mask,4214998.jpg
4743,4760,5181.jpg,559,32,660,149,face_no_mask,5595181.jpg
3942,3958,2014.jpg,683,431,968,717,face_with_mask,6832014.jpg
4450,4466,5164.jpg,622,97,721,220,face_with_mask,6225164.jpg
943,948,3761.png,111,3,393,374,face_with_mask,1113761.png
449,451,3045.png,242,44,402,268,face_with_mask,2423045.png
1147,1152,4074.png,253,30,293,81,face_with_mask,2534074.png
6493,1421,01522_Mask_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01522_Mask_Chin.jpg
4267,4283,4223.png,3,2,872,700,face_with_mask,34223.png
6459,1387,01487_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01487_Mask_Mouth_Chin.jpg
4315,4331,2702.png,486,148,547,231,face_with_mask,4862702.png
5878,806,00870_Mask_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00870_Mask_Chin.jpg
6382,1310,01406_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01406_Mask_Mouth_Chin.jpg
4567,4583,5527.jpg,294,53,378,170,face_no_mask,2945527.jpg
1871,1880,5597.jpg,941,4,1705,728,face_other_covering,9415597.jpg
632,635,3905.png,421,152,514,276,face_with_mask,4213905.png
3853,3869,6379.jpg,225,9,405,266,face_other_covering,2256379.jpg
4463,4479,6310.jpg,510,297,567,382,face_no_mask,5106310.jpg
240,240,1835.jpg,491,135,549,204,face_with_mask,4911835.jpg
2448,2459,5951.jpg,335,101,473,244,face_other_covering,3355951.jpg
6624,1552,01656_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01656_Mask_Mouth_Chin.jpg
6886,1814,01928_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01928_Mask_Mouth_Chin.jpg
5208,136,00151_Mask_Nose_Mouth.jpg,0,128,0,128,face_with_mask_incorrect,00151_Mask_Nose_Mouth.jpg
2082,2092,3381.png,112,57,390,460,face_with_mask,1123381.png
3042,3054,3459.png,647,2,866,298,face_with_mask,6473459.png
5512,440,00487_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00487_Mask_Mouth_Chin.jpg
1129,1134,1852.jpg,543,334,812,672,face_no_mask,5431852.jpg
2237,2248,5335.jpg,118,70,212,154,face_other_covering,1185335.jpg
1836,1844,3301.png,221,3,320,77,face_other_covering,2213301.png
545,547,6090.jpg,696,990,875,1189,face_no_mask,6966090.jpg
2130,2141,2317.png,182,55,429,379,face_with_mask,1822317.png
6862,1790,01904_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01904_Mask_Mouth_Chin.jpg
850,855,2784.png,192,42,340,229,face_with_mask,1922784.png
2724,2735,1958.jpg,249,76,636,571,face_other_covering,2491958.jpg
827,832,4276.png,152,73,309,262,face_with_mask,1524276.png
1057,1062,1838.jpg,403,80,482,175,face_with_mask,4031838.jpg
4264,4280,5960.jpg,355,289,444,378,face_no_mask,3555960.jpg
1255,1260,3218.png,172,1,495,414,face_with_mask,1723218.png
1417,1423,5757.jpg,1319,234,1561,541,face_no_mask,13195757.jpg
3589,3605,4317.png,65,10,350,317,face_with_mask,654317.png
1210,1215,2615.png,8,31,223,308,face_with_mask,82615.png
3213,3225,2416.png,105,7,352,363,face_other_covering,1052416.png
6183,1111,01198_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01198_Mask_Mouth_Chin.jpg
3025,3037,2610.png,193,5,462,286,face_with_mask,1932610.png
3415,3429,5684.jpg,274,22,412,218,face_with_mask_incorrect,2745684.jpg
2446,2457,4505.png,217,103,458,410,face_no_mask,2174505.png
878,883,6288.jpg,388,56,447,160,face_other_covering,3886288.jpg
6732,1660,01771_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01771_Mask_Mouth_Chin.jpg
6914,1842,01959_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01959_Mask_Mouth_Chin.jpg
4089,4105,5542.jpg,1467,479,1822,978,face_other_covering,14675542.jpg
5253,181,00201_Mask_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00201_Mask_Chin.jpg
5985,913,00985_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00985_Mask_Mouth_Chin.jpg
