index,name,x1,x2,y1,y2,classname,newFilename
5107,4639.png,61,89,449,542,face_other_covering,614639.png
4604,3538.png,622,6,831,277,face_other_covering,6223538.png
2259,3420.png,439,112,510,206,face_with_mask,4393420.png
2994,4235.png,80,29,428,546,face_with_mask,804235.png
6653,5010.jpg,114,224,147,264,face_with_mask_incorrect,1145010.jpg
5756,4763.png,260,104,448,384,face_with_mask,2604763.png
4313,2659.png,183,10,531,525,face_with_mask,1832659.png
3656,3653.png,202,4,519,464,face_other_covering,2023653.png
2084,5081.jpg,347,232,403,301,face_with_mask,3475081.jpg
2194,5636.jpg,340,3,671,438,face_no_mask,3405636.jpg
1875,6061.jpg,233,3,562,402,face_no_mask,2336061.jpg
1295,4866.png,188,101,220,139,face_with_mask,1884866.png
2247,3619.png,50,1,675,613,face_with_mask,503619.png
5715,2878.png,274,59,365,169,face_with_mask,2742878.png
3457,4427.png,191,8,719,655,face_with_mask,1914427.png
7070,6246.jpg,68,5,673,702,face_no_mask,686246.jpg
4622,6066.jpg,16,75,168,241,face_no_mask,166066.jpg
2744,4778.png,663,170,715,232,face_with_mask,6634778.png
195,4406.png,4,146,258,481,face_with_mask,44406.png
5700,6312.jpg,227,187,539,578,face_other_covering,2276312.jpg
2933,4161.png,181,19,384,323,face_with_mask,1814161.png
1881,3534.png,138,52,464,434,face_with_mask,1383534.png
5149,3916.png,61,91,118,147,face_with_mask,613916.png
1509,2422.png,154,165,201,219,face_with_mask,1542422.png
6259,3422.png,811,0,911,105,face_with_mask,8113422.png
6840,2568.png,46,3,320,343,face_other_covering,462568.png
966,1814.jpg,260,133,484,426,face_no_mask,2601814.jpg
4133,2278.png,369,7,471,107,face_no_mask,3692278.png
725,6123.jpg,798,52,1084,402,face_no_mask,7986123.jpg
166,6112.jpg,354,110,532,366,face_no_mask,3546112.jpg
4190,4030.png,225,129,427,401,face_with_mask,2254030.png
2136,3811.png,327,132,364,184,face_with_mask,3273811.png
4925,3220.png,129,15,314,198,face_other_covering,1293220.png
6780,3049.png,336,267,406,342,face_with_mask,3363049.png
4871,3684.png,14,208,35,239,face_no_mask,143684.png
5100,3034.png,229,35,433,296,face_with_mask,2293034.png
4582,5280.jpg,376,36,463,176,face_other_covering,3765280.jpg
394,5664.jpg,494,4,797,406,face_other_covering,4945664.jpg
2232,3246.png,227,233,281,297,face_with_mask,2273246.png
5309,2216.png,423,122,475,184,face_with_mask,4232216.png
3355,5230.jpg,1025,131,1199,350,face_with_mask,10255230.jpg
2771,2867.png,167,5,228,81,face_with_mask,1672867.png
1082,3184.png,244,87,458,310,face_with_mask,2443184.png
4588,3188.png,50,191,167,318,face_with_mask,503188.png
2642,1984.jpg,10,2,288,267,face_with_mask,101984.jpg
3687,2666.png,422,212,491,304,face_with_mask,4222666.png
3343,4121.png,760,92,933,286,face_other_covering,7604121.png
4567,2803.png,220,7,363,213,face_with_mask,2202803.png
4650,6128.jpg,725,310,779,420,face_other_covering,7256128.jpg
211,2016.jpg,1601,314,1791,542,face_with_mask,16012016.jpg
3883,6378.jpg,74,37,180,171,face_no_mask,746378.jpg
2399,4951.png,375,26,464,175,face_other_covering,3754951.png
6624,5092.jpg,554,116,695,329,face_with_mask,5545092.jpg
7175,3719.png,280,251,315,298,face_with_mask,2803719.png
3003,6016.jpg,425,26,739,407,face_no_mask,4256016.jpg
2422,4246.png,266,194,326,272,face_with_mask,2664246.png
7122,2213.png,180,7,378,156,face_with_mask,1802213.png
3002,3790.png,185,122,251,199,face_with_mask,1853790.png
5154,6339.jpg,538,31,711,239,face_no_mask,5386339.jpg
410,4789.png,122,6,635,584,face_other_covering,1224789.png
1304,3243.png,669,110,723,229,face_with_mask,6693243.png
603,3895.png,403,178,439,222,face_with_mask,4033895.png
4785,6100.jpg,1491,751,1685,959,face_no_mask,14916100.jpg
855,2833.png,211,5,578,490,face_with_mask,2112833.png
2418,4548.png,20,12,108,127,face_with_mask,204548.png
345,5522.jpeg,459,91,580,205,face_other_covering,4595522.jpeg
6437,6185.jpg,291,127,349,194,face_no_mask,2916185.jpg
785,2537.png,23,195,155,336,face_no_mask,232537.png
6292,3204.png,224,2,464,348,face_with_mask,2243204.png
814,6300.jpg,259,153,498,479,face_other_covering,2596300.jpg
5272,3857.png,273,5,392,170,face_with_mask,2733857.png
2365,4300.png,668,5,802,154,face_with_mask,6684300.png
3366,4195.png,129,313,183,402,face_other_covering,1294195.png
6202,3856.png,740,110,840,255,face_with_mask,7403856.png
3704,4603.png,53,51,242,334,face_with_mask,534603.png
7167,4271.png,714,103,875,323,face_with_mask,7144271.png
2612,3270.png,344,62,603,391,face_other_covering,3443270.png
1186,4666.png,661,473,686,498,face_no_mask,6614666.png
471,6364.jpg,3051,317,3366,628,face_other_covering,30516364.jpg
2171,4075.png,228,20,576,448,face_with_mask,2284075.png
6277,4742.png,205,5,550,424,face_with_mask,2054742.png
959,5672.jpg,77,122,226,344,face_no_mask,775672.jpg
6405,4050.png,101,78,300,331,face_with_mask,1014050.png
3954,6365.jpg,437,45,762,488,face_other_covering,4376365.jpg
3215,4826.png,0,156,31,290,face_with_mask,04826.png
5389,3605.png,2,101,339,592,face_other_covering,23605.png
3430,3415.png,174,81,197,124,face_with_mask,1743415.png
2661,3954.png,125,78,204,169,face_with_mask,1253954.png
1078,2500.png,373,13,484,157,face_with_mask,3732500.png
2971,3030.png,464,101,565,235,face_with_mask,4643030.png
4297,6018.jpg,596,278,665,351,face_no_mask,5966018.jpg
4714,3504.png,132,118,193,198,face_with_mask,1323504.png
531,2935.png,254,166,298,204,face_no_mask,2542935.png
5854,3143.png,114,7,257,166,face_no_mask,1143143.png
3225,5262.jpg,319,78,560,366,face_with_mask,3195262.jpg
2775,4735.png,140,28,346,325,face_with_mask,1404735.png
5923,2120.jpg,284,382,570,611,face_other_covering,2842120.jpg
4447,5468.jpg,307,126,596,576,face_other_covering,3075468.jpg
2421,4246.png,315,125,397,232,face_with_mask,3154246.png
912,3440.png,88,32,485,539,face_with_mask,883440.png
5822,4095.png,319,143,524,436,face_other_covering,3194095.png
3183,4157.png,242,89,528,432,face_with_mask,2424157.png
5137,2971.png,447,210,491,270,face_with_mask,4472971.png
736,6091.jpeg,1269,293,3558,2944,face_no_mask,12696091.jpeg
2242,5328.jpg,47,107,186,251,face_other_covering,475328.jpg
2897,4171.png,41,67,157,187,face_with_mask,414171.png
5264,3645.png,349,8,481,230,face_with_mask,3493645.png
5091,3981.png,627,144,705,256,face_with_mask,6273981.png
1790,5912.jpg,317,33,444,221,face_no_mask,3175912.jpg
3024,3273.png,477,86,633,244,face_other_covering,4773273.png
5439,4493.png,534,133,611,225,face_other_covering,5344493.png
6178,5960.jpg,414,129,510,265,face_no_mask,4145960.jpg
2237,4465.png,850,9,1244,442,face_with_mask,8504465.png
203,2431.png,285,261,376,376,face_with_mask,2852431.png
5975,3202.png,185,274,226,330,face_with_mask,1853202.png
780,6189.jpg,376,42,467,164,face_no_mask,3766189.jpg
1837,6199.jpg,1012,160,1461,671,face_other_covering,10126199.jpg
1015,2067.jpg,368,151,625,467,face_other_covering,3682067.jpg
6420,2722.png,174,5,546,486,face_with_mask,1742722.png
1812,3481.png,347,258,417,331,face_other_covering,3473481.png
867,4491.png,0,117,125,357,face_with_mask,04491.png
7011,4368.png,1,76,42,145,face_with_mask,14368.png
2288,5244.jpg,309,112,402,246,face_with_mask,3095244.jpg
2703,5141.jpg,275,13,482,242,face_with_mask,2755141.jpg
2363,2699.png,276,62,486,439,face_other_covering,2762699.png
3942,5009.jpg,323,125,613,530,face_with_mask,3235009.jpg
4509,2081.jpg,630,266,1114,943,face_with_mask,6302081.jpg
5687,3347.png,131,134,192,211,face_with_mask,1313347.png
509,5150.jpg,94,46,309,327,face_with_mask,945150.jpg
3769,3407.png,498,114,545,168,face_with_mask,4983407.png
5511,4553.png,239,7,523,452,face_other_covering,2394553.png
2734,5876.jpg,18,4,716,624,face_no_mask,185876.jpg
1296,4866.png,141,96,182,149,face_with_mask,1414866.png
5518,3825.png,459,272,524,347,face_with_mask,4593825.png
4729,5197.jpg,1956,2996,2858,4123,face_with_mask,19565197.jpg
3944,4583.png,61,8,438,442,face_with_mask,614583.png
2586,6009.jpg,789,63,848,131,face_no_mask,7896009.jpg
443,1982.png,313,16,413,146,face_other_covering,3131982.png
5410,4467.png,14,208,238,477,face_no_mask,144467.png
2593,4876.png,18,6,452,576,face_other_covering,184876.png
2764,4811.png,672,435,727,513,face_with_mask,6724811.png
1597,2550.png,270,27,313,83,face_with_mask,2702550.png
1682,3131.png,711,82,746,123,face_no_mask,7113131.png
6603,2711.png,472,283,543,378,face_other_covering,4722711.png
6849,4264.png,633,211,796,389,face_other_covering,6334264.png
6845,3678.png,375,113,677,513,face_with_mask,3753678.png
4638,1910.jpg,278,59,393,205,face_with_mask,2781910.jpg
6658,4952.png,905,0,1055,181,face_with_mask,9054952.png
4803,2813.png,616,280,683,347,face_with_mask,6162813.png
935,3176.png,158,323,174,339,face_with_mask,1583176.png
4403,4832.png,306,102,433,280,face_with_mask,3064832.png
2265,2541.png,80,126,337,453,face_with_mask,802541.png
623,4071.png,331,115,371,219,face_with_mask,3314071.png
2039,6053.jpg,137,21,331,247,face_no_mask,1376053.jpg
6802,3196.png,311,110,333,138,face_with_mask,3113196.png
4941,3405.png,622,115,697,220,face_with_mask,6223405.png
2755,1897.jpg,89,1,252,203,face_no_mask,891897.jpg
2031,5414.jpg,195,303,549,813,face_other_covering,1955414.jpg
2334,6150.jpg,464,180,495,252,face_no_mask,4646150.jpg
6002,4558.png,86,8,412,379,face_with_mask,864558.png
2045,3972.png,257,329,337,397,face_with_mask,2573972.png
4842,2354.png,235,156,305,233,face_with_mask,2352354.png
6891,5133.jpg,900,436,932,498,face_with_mask,9005133.jpg
678,6152.jpg,323,11,685,475,face_no_mask,3236152.jpg
3088,1815.jpg,196,125,737,852,face_no_mask,1961815.jpg
429,3692.png,232,179,342,309,face_with_mask,2323692.png
2777,4813.png,415,158,595,352,face_with_mask,4154813.png
5796,3179.png,251,176,353,302,face_with_mask_incorrect,2513179.png
1767,5924.jpg,422,39,602,236,face_no_mask,4225924.jpg
5807,6383.jpg,830,263,1178,785,face_no_mask,8306383.jpg
3784,5097.jpg,8,201,70,282,face_with_mask,85097.jpg
5767,5048.jpg,807,188,1135,609,face_with_mask,8075048.jpg
6022,5555.jpg,654,594,831,841,face_no_mask,6545555.jpg
1017,4545.png,174,8,697,485,face_with_mask,1744545.png
57,2275.png,319,232,372,295,face_no_mask,3192275.png
4952,2785.png,382,43,548,257,face_with_mask,3822785.png
1580,3701.png,255,18,369,157,face_with_mask,2553701.png
6247,3008.png,471,35,532,109,face_with_mask,4713008.png
6291,2150.jpg,137,166,622,728,face_other_covering,1372150.jpg
1219,5925.jpeg,1181,237,1692,831,face_no_mask,11815925.jpeg
3857,1861.jpg,518,116,938,632,face_other_covering,5181861.jpg
3286,2350.png,183,149,496,553,face_with_mask,1832350.png
2296,3024.png,147,53,334,334,face_no_mask,1473024.png
811,4695.png,665,123,750,236,face_with_mask,6654695.png
2484,5132.jpg,848,268,1016,494,face_with_mask,8485132.jpg
3922,3147.png,143,107,240,264,face_other_covering,1433147.png
1090,6275.jpg,156,91,245,211,face_no_mask,1566275.jpg
791,5243.jpg,746,182,3084,2662,face_with_mask,7465243.jpg
5377,6104.jpg,629,154,681,221,face_other_covering,6296104.jpg
4692,4298.png,414,48,474,130,face_with_mask,4144298.png
591,3020.png,451,57,525,134,face_with_mask,4513020.png
609,2151.jpg,581,54,636,132,face_with_mask,5812151.jpg
939,3126.png,592,37,831,328,face_with_mask,5923126.png
4674,5476.jpg,547,244,647,374,face_no_mask,5475476.jpg
3553,6286.jpg,89,115,206,258,face_no_mask,896286.jpg
5192,3091.png,277,159,401,317,face_with_mask,2773091.png
4598,2540.png,99,15,404,417,face_with_mask,992540.png
5040,5276.jpg,339,79,684,521,face_with_mask,3395276.jpg
6598,4529.png,7,9,495,597,face_with_mask,74529.png
4577,2616.png,711,53,874,233,face_with_mask,7112616.png
1539,4190.png,103,52,397,378,face_with_mask,1034190.png
6179,5960.jpg,686,313,746,384,face_no_mask,6865960.jpg
4419,2038.jpg,431,57,534,173,face_with_mask,4312038.jpg
457,2236.png,165,3,620,536,face_with_mask,1652236.png
6069,3525.png,48,9,379,371,face_no_mask,483525.png
6997,1812.jpg,910,143,936,178,face_no_mask,9101812.jpg
1077,4995.jpg,186,70,291,232,face_with_mask,1864995.jpg
2618,4550.png,705,129,789,231,face_with_mask,7054550.png
5208,4593.png,644,170,684,216,face_with_mask,6444593.png
4180,5051.jpg,147,19,233,109,face_with_mask,1475051.jpg
852,3403.png,232,54,358,201,face_other_covering,2323403.png
3643,1988.jpg,436,187,717,532,face_no_mask,4361988.jpg
813,6300.jpg,88,225,253,413,face_no_mask,886300.jpg
2648,6146.jpg,233,102,390,320,face_no_mask,2336146.jpg
5882,2124.jpg,80,287,300,575,face_with_mask,802124.jpg
6846,3678.png,128,124,333,398,face_with_mask,1283678.png
1836,2888.png,325,65,404,167,face_other_covering,3252888.png
22,4650.png,251,36,286,76,face_with_mask,2514650.png
4086,3980.png,851,166,909,226,face_no_mask,8513980.png
833,6245.jpg,693,56,855,264,face_no_mask,6936245.jpg
744,3257.png,78,8,460,540,face_other_covering,783257.png
2207,3643.png,521,46,743,339,face_no_mask,5213643.png
5256,3234.png,266,2,508,296,face_with_mask,2663234.png
2058,5144.jpg,186,43,497,481,face_with_mask,1865144.jpg
1995,2421.png,163,74,243,171,face_with_mask,1632421.png
3576,3976.png,344,115,392,184,face_with_mask,3443976.png
868,4491.png,112,160,254,397,face_with_mask,1124491.png
2340,5187.jpg,2190,260,3041,1303,face_with_mask,21905187.jpg
6266,3941.png,2,7,80,168,face_with_mask,23941.png
6086,4929.png,844,238,936,346,face_with_mask,8444929.png
5786,5412.jpg,768,128,933,364,face_no_mask,7685412.jpg
4260,5297.jpg,242,186,415,420,face_other_covering,2425297.jpg
1528,4392.png,233,21,569,414,face_with_mask,2334392.png
1168,6000.jpg,438,455,539,531,face_no_mask,4386000.jpg
1924,2020.jpg,75,76,162,180,face_with_mask,752020.jpg
2835,4736.png,686,135,781,241,face_with_mask,6864736.png
1373,4531.png,237,184,485,592,face_with_mask,2374531.png
5460,4230.png,88,5,360,347,face_with_mask,884230.png
2333,6150.jpg,345,203,394,260,face_no_mask,3456150.jpg
2362,3808.png,142,4,463,409,face_with_mask,1423808.png
6964,2054.jpg,624,431,696,529,face_with_mask,6242054.jpg
3539,4579.png,217,31,383,252,face_with_mask,2174579.png
4772,5184.jpg,679,80,805,229,face_with_mask,6795184.jpg
5172,2993.png,79,88,259,296,face_other_covering,792993.png
6834,3720.png,539,5,1062,553,face_with_mask,5393720.png
3194,5736.jpg,597,150,795,417,face_other_covering,5975736.jpg
3513,1940.jpg,913,231,1115,494,face_no_mask,9131940.jpg
1381,2889.png,550,175,630,283,face_with_mask,5502889.png
1574,4179.png,295,164,411,303,face_with_mask,2954179.png
4809,3814.png,1,44,34,184,face_with_mask,13814.png
4579,3404.png,295,242,402,378,face_with_mask,2953404.png
6941,5403.jpg,7,1,472,709,face_other_covering,75403.jpg
2143,3811.png,431,212,468,273,face_with_mask,4313811.png
6934,6108.jpg,414,161,611,383,face_other_covering,4146108.jpg
413,5674.jpg,1339,1131,1813,1710,face_no_mask,13395674.jpg
1786,4688.png,385,12,721,432,face_with_mask,3854688.png
1727,5162.jpg,557,32,616,91,face_with_mask,5575162.jpg
1058,6175.jpg,646,123,687,180,face_no_mask,6466175.jpg
7021,4333.png,144,9,512,510,face_with_mask,1444333.png
6544,3478.png,392,53,428,108,face_with_mask,3923478.png
937,2516.png,112,9,598,485,face_other_covering,1122516.png
2513,5581.jpg,441,6,719,361,face_with_mask,4415581.jpg
5713,5721.jpg,391,119,505,292,face_other_covering,3915721.jpg
6670,5006.jpg,894,142,1364,804,face_with_mask,8945006.jpg
4766,4863.png,230,71,333,221,face_with_mask_incorrect,2304863.png
3671,4619.png,364,71,508,274,face_with_mask,3644619.png
3352,5943.jpg,292,213,458,397,face_no_mask,2925943.jpg
1286,2562.png,89,6,179,109,face_with_mask,892562.png
5050,4597.png,69,76,358,435,face_with_mask,694597.png
5325,3468.png,97,146,141,196,face_with_mask,973468.png
6794,5361.jpg,218,30,415,300,face_other_covering,2185361.jpg
2493,3197.png,285,432,325,485,face_with_mask,2853197.png
3941,4906.png,115,301,297,543,face_with_mask,1154906.png
6377,4516.png,105,265,185,349,face_with_mask,1054516.png
2780,2371.png,238,364,303,431,face_with_mask,2382371.png
5778,5355.jpg,71,129,462,640,face_no_mask,715355.jpg
2217,6247.jpg,494,472,552,548,face_no_mask,4946247.jpg
3727,4831.png,704,0,812,43,face_no_mask,7044831.png
4359,2041.jpg,173,448,421,748,face_no_mask,1732041.jpg
5872,2291.png,334,4,449,138,face_with_mask,3342291.png
4126,5295.jpg,671,111,959,539,face_no_mask,6715295.jpg
6753,6288.jpg,449,102,483,148,face_other_covering,4496288.jpg
2527,4864.png,639,60,684,125,face_with_mask,6394864.png
1671,4412.png,107,9,566,581,face_with_mask,1074412.png
1773,1925.jpg,548,89,695,253,face_with_mask,5481925.jpg
2447,4631.png,41,10,272,302,face_other_covering,414631.png
1581,2027.jpg,491,41,1224,855,face_no_mask,4912027.jpg
4705,6187.jpg,325,17,457,152,face_no_mask,3256187.jpg
3622,2644.png,439,36,574,249,face_other_covering,4392644.png
2455,5935.jpg,253,26,463,281,face_other_covering,2535935.jpg
6383,2457.png,169,151,269,279,face_with_mask,1692457.png
3184,2796.png,237,30,363,210,face_with_mask,2372796.png
173,6102.jpg,358,123,395,183,face_no_mask,3586102.jpg
2979,3596.png,261,33,353,165,face_other_covering,2613596.png
2560,6073.jpg,1660,290,2048,742,face_other_covering,16606073.jpg
102,4947.png,233,23,373,189,face_other_covering,2334947.png
2584,6009.jpg,303,114,356,174,face_other_covering,3036009.jpg
1961,5757.jpg,511,277,813,646,face_no_mask,5115757.jpg
13,1987.jpg,764,138,794,169,face_no_mask,7641987.jpg
7144,3591.png,343,139,419,239,face_with_mask,3433591.png
1441,3028.png,113,39,328,379,face_other_covering,1133028.png
979,5291.jpg,138,11,697,642,face_no_mask,1385291.jpg
2816,5169.jpg,239,31,277,73,face_with_mask,2395169.jpg
5561,4506.png,103,15,411,465,face_with_mask,1034506.png
6326,3721.png,305,126,651,457,face_with_mask,3053721.png
6110,4307.png,101,9,613,585,face_with_mask,1014307.png
7237,2376.png,227,2,438,173,face_no_mask,2272376.png
3548,6119.jpg,560,82,2378,2337,face_other_covering,5606119.jpg
4449,4743.png,191,69,525,497,face_with_mask,1914743.png
2861,4129.png,207,117,266,185,face_with_mask,2074129.png
4814,2050.jpg,556,210,609,287,face_with_mask,5562050.jpg
6954,5165.jpg,444,38,567,222,face_with_mask,4445165.jpg
2417,4626.png,114,27,236,168,face_with_mask,1144626.png
2284,4816.png,422,45,534,166,face_with_mask,4224816.png
3455,4842.png,153,0,725,627,face_with_mask,1534842.png
4162,5871.jpg,545,206,656,343,face_no_mask,5455871.jpg
4030,6384.jpg,87,105,149,184,face_no_mask,876384.jpg
3242,2229.png,670,104,718,162,face_with_mask,6702229.png
26,3939.png,626,106,666,159,face_other_covering,6263939.png
5059,5642.jpg,454,11,574,162,face_with_mask,4545642.jpg
3419,3353.png,27,306,101,395,face_no_mask,273353.png
74,5951.jpg,335,101,473,244,face_other_covering,3355951.jpg
3162,6375.jpg,579,34,743,271,face_no_mask,5796375.jpg
4227,3330.png,105,3,696,525,face_other_covering,1053330.png
972,3064.png,509,230,592,356,face_with_mask,5093064.png
540,3578.png,660,90,753,275,face_other_covering,6603578.png
5738,5952.png,39,176,144,316,face_no_mask,395952.png
258,2162.png,172,15,392,329,face_with_mask,1722162.png
2023,5740.jpg,355,88,411,146,face_with_mask_incorrect,3555740.jpg
4062,5087.jpg,409,0,1298,1091,face_other_covering,4095087.jpg
3873,2488.png,240,165,511,491,face_with_mask,2402488.png
6105,3581.png,15,40,98,118,face_with_mask,153581.png
6138,2514.png,247,2,569,251,face_no_mask,2472514.png
3432,3399.png,184,135,336,334,face_other_covering,1843399.png
3169,5985.jpg,675,222,752,312,face_no_mask,6755985.jpg
3262,6028.jpg,595,298,653,381,face_no_mask,5956028.jpg
4600,4433.png,70,28,224,190,face_no_mask,704433.png
5415,1995.jpg,481,94,654,301,face_with_mask,4811995.jpg
