,name,x1,x2,y1,y2,classname,face_no_mask,face_other_covering,face_with_mask,face_with_mask_incorrect
9588,2637.png,483,107,525,155,face_with_mask,0,0,1,0
5345,4960.png,392,6,609,194,face_other_covering,0,1,0,1
2722,3732.png,40,87,118,195,face_with_mask,0,0,1,0
14320,6288.jpg,533,88,586,156,face_no_mask,1,0,0,0
9439,3386.png,350,82,401,138,face_other_covering,0,1,0,1
5507,3960.png,1089,33,1197,192,face_other_covering,0,1,0,1
15280,4623.png,129,0,345,243,face_with_mask,0,0,1,0
3872,6407.png,659,104,791,217,face_with_mask_incorrect,0,0,0,1
3110,2422.png,308,38,337,74,face_with_mask,0,0,1,0
7582,5074.jpg,537,22,850,430,face_other_covering,0,1,0,1
8751,4624.png,218,20,420,264,face_with_mask,0,0,1,0
7388,1940.jpg,913,231,1115,494,face_no_mask,1,0,0,0
9833,4337.png,100,9,508,511,face_with_mask,0,0,1,0
7174,3353.png,297,49,373,157,face_with_mask,0,0,1,0
9437,3614.png,236,52,727,610,face_with_mask,0,0,1,0
310,2828.png,3,0,535,331,face_with_mask,0,0,1,0
14611,6085.jpg,144,69,326,293,face_no_mask,1,0,0,0
8380,3936.png,75,0,654,603,face_with_mask,0,0,1,0
4210,1958.jpg,249,76,636,571,face_other_covering,0,1,0,1
7156,2497.png,132,158,276,327,face_no_mask,1,0,0,0
8038,6267.jpg,897,2,1018,106,face_other_covering,0,1,0,1
1246,5253.jpg,405,0,1237,859,face_no_mask,1,0,0,0
2360,6298.jpg,390,127,540,283,face_no_mask,1,0,0,0
7345,2017.jpg,0,289,307,623,face_other_covering,0,1,0,1
6647,5985.jpg,132,189,205,268,face_other_covering,0,1,0,1
12151,5721.jpg,391,119,505,292,face_other_covering,0,1,0,1
1247,6084.jpg,352,35,493,211,face_no_mask,1,0,0,0
4290,5034.jpg,424,83,466,131,face_with_mask,0,0,1,0
2413,3851.png,186,145,454,517,face_with_mask,0,0,1,0
5796,4735.png,140,28,346,325,face_with_mask,0,0,1,0
6380,2413.png,113,3,562,493,face_with_mask,0,0,1,0
9501,3300.png,183,169,276,253,face_with_mask,0,0,1,0
9050,6018.jpg,596,278,665,351,face_no_mask,1,0,0,0
8869,5245.jpg,351,24,494,195,face_with_mask,0,0,1,0
3355,6088.jpg,203,593,724,1204,face_other_covering,0,1,0,1
2024,2053.jpg,57,135,212,321,face_with_mask,0,0,1,0
4209,5740.jpg,207,64,276,152,face_with_mask,0,0,1,0
15220,2988.png,527,58,594,141,face_with_mask,0,0,1,0
2887,4653.png,2,255,68,343,face_other_covering,0,1,0,1
4902,3862.png,304,110,444,287,face_with_mask,0,0,1,0
4069,4060.png,260,24,444,226,face_other_covering,0,1,0,1
14942,3311.png,372,30,535,276,face_with_mask,0,0,1,0
9436,6042.jpg,574,240,742,448,face_no_mask,1,0,0,0
12959,2333.png,88,25,508,577,face_with_mask,0,0,1,0
1096,2935.png,73,245,215,362,face_with_mask,0,0,1,0
6404,2691.png,375,182,422,243,face_with_mask,0,0,1,0
11546,4493.png,534,133,611,225,face_other_covering,0,1,0,1
3528,3329.png,170,110,277,250,face_other_covering,0,1,0,1
13032,3177.png,392,306,430,350,face_no_mask,1,0,0,0
2018,5291.jpg,138,11,697,642,face_no_mask,1,0,0,0
2781,4717.png,184,154,389,431,face_with_mask,0,0,1,0
9156,3522.png,212,12,373,275,face_other_covering,0,1,0,1
11347,4943.png,393,90,433,137,face_with_mask,0,0,1,0
5263,4025.png,186,82,218,126,face_with_mask,0,0,1,0
10536,3271.png,106,0,546,535,face_other_covering,0,1,0,1
1856,5703.jpg,374,38,980,691,face_other_covering,0,1,0,1
13046,6251.jpg,3,155,116,412,face_no_mask,1,0,0,0
4523,4411.png,276,8,439,242,face_with_mask,0,0,1,0
9302,2834.png,223,292,332,518,face_with_mask,0,0,1,0
7871,5072.jpg,555,27,775,298,face_with_mask,0,0,1,0
993,1853.jpg,232,103,477,372,face_other_covering,0,1,0,1
1514,4260.png,210,11,613,548,face_with_mask,0,0,1,0
1957,3660.png,6,112,205,363,face_with_mask,0,0,1,0
11144,6317.jpg,353,218,437,328,face_no_mask,1,0,0,0
2856,3776.png,157,32,535,494,face_with_mask,0,0,1,0
8456,4089.png,573,130,683,285,face_with_mask,0,0,1,0
6979,6256.jpg,122,140,297,363,face_no_mask,1,0,0,0
11595,4230.png,88,5,360,347,face_with_mask,0,0,1,0
7882,4697.png,243,111,318,204,face_with_mask,0,0,1,0
7280,3733.png,369,186,458,304,face_with_mask,0,0,1,0
3153,4814.png,589,0,768,161,face_no_mask,1,0,0,0
4597,3643.png,521,46,743,339,face_no_mask,1,0,0,0
12801,4083.png,592,46,788,317,face_with_mask,0,0,1,0
14424,5361.jpg,218,30,415,300,face_other_covering,0,1,0,1
3158,3140.png,592,47,667,140,face_with_mask,0,0,1,0
5464,4550.png,443,174,517,254,face_with_mask,0,0,1,0
9399,6337.jpg,934,0,2490,1996,face_no_mask,1,0,0,0
13609,4378.png,364,141,422,229,face_with_mask,0,0,1,0
10086,4504.png,175,9,473,453,face_other_covering,0,1,0,1
348,3748.png,239,28,624,551,face_with_mask,0,0,1,0
2578,3315.png,99,59,399,416,face_other_covering,0,1,0,1
6501,5923.jpg,303,0,504,218,face_no_mask,1,0,0,0
3485,3679.png,50,119,369,528,face_other_covering,0,1,0,1
13944,2846.png,140,50,242,195,face_with_mask,0,0,1,0
1049,1849.jpg,435,58,544,195,face_with_mask,0,0,1,0
4923,2435.png,172,94,373,279,face_with_mask,0,0,1,0
4632,6228.jpg,307,226,384,348,face_no_mask,1,0,0,0
10246,3786.png,127,25,264,202,face_with_mask,0,0,1,0
4884,6197.jpg,363,57,466,182,face_no_mask,1,0,0,0
1895,2877.png,413,29,532,173,face_with_mask,0,0,1,0
11386,4604.png,479,235,568,334,face_with_mask,0,0,1,0
11722,1892.jpg,390,78,531,245,face_with_mask_incorrect,0,0,0,1
9945,1870.jpg,1317,1534,2600,3071,face_with_mask,0,0,1,0
437,4223.png,34,2,907,686,face_with_mask,0,0,1,0
5915,5635.jpg,268,60,417,265,face_with_mask,0,0,1,0
6224,3030.png,388,106,461,211,face_with_mask,0,0,1,0
4697,3420.png,132,171,217,272,face_with_mask,0,0,1,0
3337,3424.png,409,148,431,178,face_no_mask,1,0,0,0
1902,5618.jpg,905,368,1442,997,face_other_covering,0,1,0,1
11385,4604.png,671,37,728,118,face_with_mask,0,0,1,0
15284,4210.png,242,13,443,279,face_with_mask,0,0,1,0
8720,2397.png,287,232,521,522,face_with_mask,0,0,1,0
2456,5300.jpeg,1442,274,1613,478,face_with_mask,0,0,1,0
3914,3358.png,894,159,1036,361,face_with_mask,0,0,1,0
3988,6006.jpg,571,140,697,289,face_no_mask,1,0,0,0
345,6102.jpg,548,118,662,252,face_no_mask,1,0,0,0
10343,5612.jpg,473,87,583,231,face_no_mask,1,0,0,0
230,3369.png,97,4,371,268,face_with_mask,0,0,1,0
11183,3645.png,190,0,270,87,face_with_mask,0,0,1,0
12966,3581.png,621,137,786,308,face_with_mask,0,0,1,0
1603,5219.jpg,324,45,373,103,face_with_mask,0,0,1,0
12267,5669.jpg,553,6,1189,846,face_other_covering,0,1,0,1
9889,2674.png,446,169,682,422,face_with_mask_incorrect,0,0,0,1
15026,4141.png,978,115,1010,168,face_no_mask,1,0,0,0
2779,1951.jpg,848,54,1017,268,face_other_covering,0,1,0,1
11371,4943.png,151,50,188,99,face_with_mask,0,0,1,0
3585,4660.png,305,68,344,119,face_with_mask,0,0,1,0
14113,2443.png,94,2,412,308,face_no_mask,1,0,0,0
4353,3934.png,856,245,917,334,face_other_covering,0,1,0,1
14419,5424.jpg,73,174,393,569,face_other_covering,0,1,0,1
13925,1888.jpg,247,131,474,415,face_no_mask,1,0,0,0
13479,2977.png,146,89,496,566,face_other_covering,0,1,0,1
2163,6248.jpg,513,0,621,114,face_no_mask,1,0,0,0
8995,6285.jpg,249,93,458,380,face_no_mask,1,0,0,0
6046,4171.png,341,62,413,151,face_with_mask,0,0,1,0
13704,2103.jpg,253,11,360,183,face_no_mask,1,0,0,0
4239,2792.png,339,268,400,337,face_with_mask,0,0,1,0
6540,3709.png,453,243,629,439,face_with_mask,0,0,1,0
7437,4579.png,217,31,383,252,face_with_mask,0,0,1,0
10864,3689.png,478,70,595,198,face_with_mask,0,0,1,0
1560,5217.jpg,1130,1205,1875,2038,face_with_mask,0,0,1,0
1288,4071.png,331,115,371,219,face_with_mask,0,0,1,0
6318,3698.png,473,113,552,217,face_with_mask,0,0,1,0
11243,5058.jpg,342,5,1018,1019,face_other_covering,0,1,0,1
3521,4377.png,325,252,382,319,face_with_mask,0,0,1,0
14507,3162.png,263,63,518,413,face_with_mask,0,0,1,0
11445,6065.jpg,377,15,420,66,face_no_mask,1,0,0,0
1327,3971.png,353,31,617,271,face_with_mask,0,0,1,0
5841,4862.png,239,27,394,236,face_with_mask,0,0,1,0
11306,3468.png,2,157,67,219,face_with_mask,0,0,1,0
4103,2277.png,271,83,323,142,face_no_mask,1,0,0,0
10723,3224.png,332,4,639,408,face_with_mask,0,0,1,0
11567,4418.png,152,104,348,364,face_with_mask,0,0,1,0
7021,5135.png,245,11,308,102,face_with_mask,0,0,1,0
3469,1832.jpg,3,242,109,406,face_with_mask_incorrect,0,0,0,1
11047,4593.png,644,170,684,216,face_with_mask,0,0,1,0
8523,3375.png,87,28,246,250,face_other_covering,0,1,0,1
6497,2647.png,51,8,396,426,face_with_mask,0,0,1,0
9606,3965.png,171,13,513,542,face_with_mask,0,0,1,0
4595,3643.png,843,191,1144,536,face_with_mask,0,0,1,0
3430,5045.jpg,1737,339,2062,740,face_with_mask,0,0,1,0
4325,6138.jpg,872,177,1160,552,face_other_covering,0,1,0,1
8941,3926.png,401,94,580,343,face_with_mask,0,0,1,0
432,2016.jpg,296,346,542,641,face_with_mask,0,0,1,0
5884,5169.jpg,309,17,339,57,face_no_mask,1,0,0,0
550,5945.jpg,503,34,707,330,face_no_mask,1,0,0,0
7065,4195.png,129,313,183,402,face_other_covering,0,1,0,1
13858,5464.jpg,527,2,1303,911,face_with_mask,0,0,1,0
12001,6211.jpg,1452,99,1577,262,face_other_covering,0,1,0,1
6235,3747.png,197,4,519,402,face_with_mask,0,0,1,0
6219,6133.jpg,337,95,406,184,face_no_mask,1,0,0,0
2185,6175.jpg,669,165,725,226,face_no_mask,1,0,0,0
8433,6262.jpg,653,111,783,292,face_no_mask,1,0,0,0
14861,2255.png,445,68,706,391,face_with_mask,0,0,1,0
3392,3086.png,400,161,517,282,face_with_mask,0,0,1,0
7270,3733.png,223,61,294,150,face_with_mask,0,0,1,0
8077,2520.png,131,74,284,230,face_with_mask,0,0,1,0
1267,2151.jpg,642,94,687,136,face_other_covering,0,1,0,1
4514,3876.png,375,4,742,490,face_with_mask,0,0,1,0
6753,2459.png,42,248,423,766,face_with_mask,0,0,1,0
5122,2294.png,258,94,298,135,face_with_mask,0,0,1,0
12910,3455.png,145,157,395,471,face_with_mask,0,0,1,0
6856,4441.png,113,95,435,537,face_other_covering,0,1,0,1
873,2352.png,463,165,598,329,face_with_mask_incorrect,0,0,0,1
6483,5492.jpg,474,181,888,610,face_with_mask,0,0,1,0
6864,1999.jpg,567,189,970,610,face_other_covering,0,1,0,1
4818,3512.png,3,82,66,258,face_with_mask,0,0,1,0
10658,6217.jpg,888,2,1020,186,face_no_mask,1,0,0,0
5473,4550.png,113,223,137,260,face_with_mask,0,0,1,0
13832,6281.jpg,541,93,645,227,face_no_mask,1,0,0,0
3363,2978.png,347,177,392,232,face_with_mask,0,0,1,0
3676,1925.jpg,548,89,695,253,face_with_mask,0,0,1,0
273,5931.jpg,390,99,435,152,face_no_mask,1,0,0,0
7883,4697.png,115,96,191,196,face_with_mask,0,0,1,0
4908,6291.jpg,370,88,591,371,face_no_mask,1,0,0,0
14045,6067.jpg,463,17,534,107,face_no_mask,1,0,0,0
14063,4056.png,339,102,535,359,face_with_mask,0,0,1,0
2063,5305.jpg,471,98,585,231,face_no_mask,1,0,0,0
4297,5306.jpg,424,170,640,431,face_no_mask,1,0,0,0
14646,4211.png,267,109,365,257,face_with_mask,0,0,1,0
13618,5999.jpg,481,99,678,369,face_no_mask,1,0,0,0
14634,6109.jpg,145,82,264,210,face_other_covering,0,1,0,1
11789,3969.png,105,5,498,431,face_with_mask,0,0,1,0
8239,4270.png,267,166,462,418,face_with_mask,0,0,1,0
12962,5422.jpg,315,301,453,487,face_with_mask,0,0,1,0
10826,4639.png,61,89,449,542,face_other_covering,0,1,0,1
9518,2081.jpg,253,58,552,383,face_no_mask,1,0,0,0
6816,4955.png,74,3,525,449,face_other_covering,0,1,0,1
7905,3764.png,3,4,466,492,face_with_mask,0,0,1,0
14438,3196.png,421,105,442,137,face_with_mask,0,0,1,0
322,3466.png,464,124,611,304,face_with_mask,0,0,1,0
1310,6013.jpg,89,9,131,64,face_no_mask,1,0,0,0
8078,2520.png,446,198,553,320,face_with_mask,0,0,1,0
13790,2681.png,265,50,357,184,face_with_mask,0,0,1,0
551,4296.png,554,95,599,155,face_with_mask,0,0,1,0
1658,1962.png,127,102,455,530,face_with_mask,0,0,1,0
10914,3916.png,61,91,118,147,face_with_mask,0,0,1,0
6357,2920.png,56,188,279,425,face_other_covering,0,1,0,1
4714,4764.png,174,98,301,224,face_with_mask,0,0,1,0
10843,4953.png,282,105,444,282,face_with_mask,0,0,1,0
14520,5471.jpg,396,18,638,280,face_no_mask,1,0,0,0
407,2016.jpg,1330,627,1610,955,face_with_mask,0,0,1,0
12136,5667.jpg,215,13,344,167,face_other_covering,0,1,0,1
4619,3107.png,230,9,543,411,face_with_mask,0,0,1,0
7303,4074.png,388,28,423,71,face_with_mask,0,0,1,0
7343,2017.jpg,532,316,679,475,face_other_covering,0,1,0,1
11369,4943.png,300,61,335,110,face_with_mask,0,0,1,0
10850,3995.png,299,3,585,403,face_with_mask,0,0,1,0
7624,5730.jpg,514,65,577,131,face_other_covering,0,1,0,1
14043,6067.jpg,242,77,312,161,face_no_mask,1,0,0,0
5693,4770.png,1,71,81,185,face_with_mask_incorrect,0,0,0,1
3790,4601.png,572,14,727,180,face_with_mask,0,0,1,0
11046,4593.png,369,164,416,217,face_with_mask,0,0,1,0
13374,3989.png,361,161,410,231,face_with_mask,0,0,1,0
12621,4136.png,151,131,249,251,face_with_mask,0,0,1,0
10149,2238.png,375,126,512,312,face_with_mask_incorrect,0,0,0,1
7700,2575.png,431,130,519,259,face_no_mask,1,0,0,0
5250,5480.jpg,572,6,831,504,face_with_mask,0,0,1,0
6105,2809.png,199,198,411,429,face_with_mask,0,0,1,0
8165,2488.png,240,165,511,491,face_with_mask,0,0,1,0
12779,3931.png,266,193,320,258,face_with_mask,0,0,1,0
10558,4046.png,914,1,971,66,face_with_mask,0,0,1,0
1091,2935.png,151,151,224,229,face_no_mask,1,0,0,0
11186,5401.jpg,876,915,1199,1282,face_with_mask,0,0,1,0
4335,3934.png,495,77,560,166,face_with_mask,0,0,1,0
13906,3478.png,209,52,256,110,face_with_mask,0,0,1,0
5995,5512.jpg,123,163,442,559,face_no_mask,1,0,0,0
3044,4429.png,396,11,698,427,face_with_mask,0,0,1,0
8021,2373.png,240,185,263,211,face_no_mask,1,0,0,0
9234,2082.jpg,262,21,550,349,face_no_mask,1,0,0,0
4678,4989.jpg,177,0,311,150,face_other_covering,0,1,0,1
10358,3237.png,434,44,578,231,face_with_mask,0,0,1,0
15407,1894.jpg,437,121,907,644,face_with_mask,0,0,1,0
1441,4613.png,254,101,338,232,face_with_mask,0,0,1,0
6197,4367.png,225,7,685,481,face_with_mask,0,0,1,0
10331,1872.jpg,1015,106,1209,295,face_with_mask_incorrect,0,0,0,1
14059,3031.png,237,78,423,283,face_with_mask,0,0,1,0
7134,5930.jpg,507,1,861,394,face_other_covering,0,1,0,1
1331,6107.png,273,153,456,372,face_no_mask,1,0,0,0
7783,4985.png,308,225,366,310,face_with_mask,0,0,1,0
7646,4330.png,95,99,145,155,face_no_mask,1,0,0,0
6860,1893.jpg,516,212,723,449,face_with_mask,0,0,1,0
8783,5704.jpg,7,661,788,1682,face_with_mask,0,0,1,0
5816,6022.jpg,346,21,560,276,face_no_mask,1,0,0,0
13206,3729.png,192,147,508,481,face_with_mask,0,0,1,0
10228,5479.jpg,380,89,745,494,face_other_covering,0,1,0,1
302,5119.png,81,7,322,319,face_with_mask,0,0,1,0
8293,2423.png,255,22,472,265,face_with_mask,0,0,1,0
14162,6080.jpg,244,130,356,269,face_no_mask,1,0,0,0
14920,2902.png,199,5,692,475,face_with_mask,0,0,1,0
13463,4872.png,142,4,607,573,face_other_covering,0,1,0,1
3797,2607.png,196,150,271,243,face_with_mask,0,0,1,0
4574,3323.png,172,8,441,396,face_with_mask,0,0,1,0
1341,3312.png,452,86,482,161,face_with_mask,0,0,1,0
3635,3648.png,96,113,181,221,face_with_mask,0,0,1,0
6613,3554.png,234,55,490,414,face_with_mask,0,0,1,0
2435,2923.png,195,29,305,162,face_other_covering,0,1,0,1
9618,4858.png,637,0,826,176,face_with_mask,0,0,1,0
11758,4315.png,734,165,1051,541,face_other_covering,0,1,0,1
1105,3578.png,2,119,260,488,face_other_covering,0,1,0,1
12024,6034.jpg,198,172,353,400,face_no_mask,1,0,0,0
15221,2988.png,432,92,506,183,face_with_mask,0,0,1,0
6389,2701.png,128,0,579,579,face_with_mask,0,0,1,0
578,3276.png,25,0,400,439,face_with_mask,0,0,1,0
2396,6000.jpg,434,309,493,385,face_no_mask,1,0,0,0
10294,5834.jpg,223,58,353,206,face_no_mask,1,0,0,0
4033,4213.png,518,64,691,284,face_with_mask,0,0,1,0
6848,6028.jpg,595,298,653,381,face_no_mask,1,0,0,0
11645,4294.png,276,63,475,280,face_other_covering,0,1,0,1
6026,4440.png,235,37,382,252,face_other_covering,0,1,0,1
4549,6204.jpg,658,592,936,948,face_no_mask,1,0,0,0
13262,4517.png,444,24,557,174,face_with_mask,0,0,1,0
11891,5598.jpg,658,27,951,480,face_other_covering,0,1,0,1
12822,5261.jpg,311,71,538,352,face_with_mask,0,0,1,0
10041,6087.png,274,15,489,280,face_no_mask,1,0,0,0
13047,2514.png,247,2,569,251,face_no_mask,1,0,0,0
15036,4141.png,937,121,975,173,face_with_mask,0,0,1,0
59,3939.png,670,100,704,138,face_no_mask,1,0,0,0
957,1924.jpg,884,241,1078,468,face_with_mask,0,0,1,0
1555,6041.jpg,173,18,253,129,face_other_covering,0,1,0,1
8089,5056.jpg,160,46,218,154,face_other_covering,0,1,0,1
14302,2034.jpg,720,171,804,280,face_with_mask,0,0,1,0
9720,2400.png,302,37,416,221,face_with_mask,0,0,1,0
5933,3185.png,451,109,512,184,face_with_mask,0,0,1,0
8896,5128.jpg,460,75,506,134,face_with_mask,0,0,1,0
8213,3680.png,110,7,374,363,face_other_covering,0,1,0,1
9435,6042.jpg,4,188,160,425,face_no_mask,1,0,0,0
11598,2845.png,226,4,447,272,face_with_mask,0,0,1,0
9204,4586.png,83,24,236,154,face_with_mask,0,0,1,0
1260,2151.jpg,472,109,549,188,face_with_mask,0,0,1,0
3926,2508.png,214,160,364,317,face_with_mask,0,0,1,0
14461,3152.png,205,36,488,465,face_with_mask,0,0,1,0
10840,4526.png,222,87,511,419,face_with_mask,0,0,1,0
385,5728.jpg,282,52,437,255,face_other_covering,0,1,0,1
7477,6286.jpg,715,204,802,318,face_no_mask,1,0,0,0
9346,2835.png,120,134,394,562,face_with_mask,0,0,1,0
9277,3379.png,58,10,329,340,face_no_mask,1,0,0,0
7296,2188.png,173,115,370,368,face_with_mask,0,0,1,0
1586,3084.png,225,40,435,294,face_other_covering,0,1,0,1
4118,2395.png,385,101,434,167,face_with_mask,0,0,1,0
970,6364.jpg,1968,561,2196,778,face_no_mask,1,0,0,0
372,4806.png,560,10,659,144,face_other_covering,0,1,0,1
8265,2335.png,229,29,423,339,face_with_mask,0,0,1,0
4610,5185.jpg,269,7,405,196,face_with_mask,0,0,1,0
1010,2405.png,404,157,472,237,face_with_mask,0,0,1,0
10382,6113.jpg,864,31,1016,208,face_no_mask,1,0,0,0
10258,2354.png,613,188,640,223,face_no_mask,1,0,0,0
1592,4853.png,243,242,338,400,face_with_mask,0,0,1,0
5086,3384.png,379,0,696,286,face_with_mask,0,0,1,0
5882,5169.jpg,195,26,229,74,face_with_mask,0,0,1,0
11970,2610.png,193,5,462,286,face_with_mask,0,0,1,0
3323,2290.png,5,174,65,241,face_with_mask,0,0,1,0
9447,6340.jpg,362,84,486,239,face_no_mask,1,0,0,0
8926,6195.jpg,399,152,451,229,face_no_mask,1,0,0,0
743,3888.png,162,34,372,287,face_other_covering,0,1,0,1
11619,2315.png,154,75,583,610,face_with_mask,0,0,1,0
13761,6377.jpg,111,18,229,192,face_other_covering,0,1,0,1
11407,6104.jpg,197,93,242,161,face_no_mask,1,0,0,0
1858,5064.jpg,764,136,985,445,face_with_mask,0,0,1,0
2697,2076.jpg,480,144,636,350,face_with_mask,0,0,1,0
12987,5544.jpg,269,268,436,501,face_no_mask,1,0,0,0
1373,3788.png,210,78,243,122,face_with_mask,0,0,1,0
107,4997.jpg,61,89,138,174,face_with_mask,0,0,1,0
12473,4073.png,981,523,1038,581,face_other_covering,0,1,0,1
4444,3811.png,158,142,200,191,face_with_mask,0,0,1,0
11312,3468.png,411,130,432,164,face_with_mask,0,0,1,0
9622,4973.png,155,0,654,521,face_other_covering,0,1,0,1
6285,3459.png,647,2,866,298,face_with_mask,0,0,1,0
1304,4927.png,10,10,424,543,face_other_covering,0,1,0,1
12105,6191.jpg,317,10,543,303,face_no_mask,1,0,0,0
4931,6226.jpg,434,148,496,233,face_no_mask,1,0,0,0
6905,3948.png,0,171,133,364,face_with_mask,0,0,1,0
1966,3612.png,173,270,218,336,face_with_mask,0,0,1,0
14482,3850.png,182,124,525,521,face_with_mask,0,0,1,0
13752,2475.png,167,1,520,540,face_with_mask,0,0,1,0
14851,4368.png,171,50,228,118,face_with_mask,0,0,1,0
9956,6401.png,334,47,461,222,face_with_mask_incorrect,0,0,0,1
12708,2862.png,254,6,605,504,face_other_covering,0,1,0,1
950,2236.png,165,3,620,536,face_with_mask,0,0,1,0
820,2170.png,203,65,485,431,face_with_mask,0,0,1,0
4077,4560.png,331,48,515,293,face_with_mask,0,0,1,0
4898,3882.png,89,61,348,369,face_with_mask,0,0,1,0
5220,4319.png,116,7,439,305,face_other_covering,0,1,0,1
9040,3900.png,151,64,303,264,face_with_mask,0,0,1,0
4641,3246.png,340,141,397,205,face_with_mask,0,0,1,0
3414,1938.jpg,81,91,136,167,face_no_mask,1,0,0,0
11464,4305.png,19,68,230,310,face_with_mask,0,0,1,0
7487,2612.png,510,88,612,235,face_with_mask,0,0,1,0
4548,6204.jpg,1853,765,2113,1097,face_no_mask,1,0,0,0
1414,6220.jpg,752,39,841,153,face_no_mask,1,0,0,0
13645,1955.jpg,195,198,459,533,face_no_mask,1,0,0,0
5334,2870.png,628,160,692,277,face_with_mask,0,0,1,0
1757,2197.png,253,98,437,314,face_other_covering,0,1,0,1
12410,5011.jpg,281,115,390,227,face_with_mask,0,0,1,0
10320,1877.jpg,837,670,2037,2234,face_other_covering,0,1,0,1
12903,1953.jpg,2613,464,2940,890,face_no_mask,1,0,0,0
15135,4205.png,817,46,846,93,face_with_mask,0,0,1,0
8222,5075.png,305,186,397,263,face_with_mask,0,0,1,0
3447,6118.jpg,274,166,381,282,face_no_mask,1,0,0,0
15228,6225.jpg,512,63,697,303,face_no_mask,1,0,0,0
15182,3247.png,519,112,596,211,face_with_mask,0,0,1,0
10948,3095.png,87,4,612,588,face_with_mask,0,0,1,0
2378,6347.jpg,233,20,518,414,face_no_mask,1,0,0,0
12863,3770.png,364,110,430,183,face_with_mask,0,0,1,0
8184,6378.jpg,576,28,660,135,face_no_mask,1,0,0,0
9612,5455.jpg,1375,444,1836,1015,face_other_covering,0,1,0,1
11679,2895.png,241,129,306,202,face_with_mask,0,0,1,0
6825,4554.png,261,145,448,395,face_other_covering,0,1,0,1
11409,6104.jpg,562,120,614,180,face_no_mask,1,0,0,0
2987,4976.png,422,233,557,400,face_with_mask,0,0,1,0
14856,4979.png,351,257,435,337,face_with_mask,0,0,1,0
14567,6316.jpg,91,98,133,150,face_no_mask,1,0,0,0
13381,1801.jpg,451,186,895,697,face_no_mask,1,0,0,0
3758,1857.jpg,318,27,540,345,face_no_mask,1,0,0,0
11845,2678.png,760,295,805,342,face_no_mask,1,0,0,0
5422,3214.png,150,256,213,348,face_with_mask,0,0,1,0
14267,6282.jpg,127,349,223,457,face_no_mask,1,0,0,0
3112,2422.png,283,38,306,75,face_with_mask,0,0,1,0
9104,3977.png,79,50,210,233,face_with_mask,0,0,1,0
12955,1947.jpg,703,101,839,285,face_with_mask,0,0,1,0
10235,4084.png,257,26,305,83,face_with_mask,0,0,1,0
15305,6284.jpg,321,315,363,373,face_no_mask,1,0,0,0
1779,4357.png,271,125,318,186,face_no_mask,1,0,0,0
2359,6298.jpg,156,129,269,320,face_no_mask,1,0,0,0
4126,3551.png,456,87,539,192,face_with_mask,0,0,1,0
7230,3631.png,100,5,558,548,face_with_mask,0,0,1,0
5390,2697.png,122,141,325,456,face_other_covering,0,1,0,1
7693,6155.jpg,749,596,1939,2326,face_no_mask,1,0,0,0
15387,4054.png,45,4,379,400,face_other_covering,0,1,0,1
12427,4334.png,237,159,429,409,face_with_mask,0,0,1,0
10486,3428.png,29,187,324,572,face_with_mask,0,0,1,0
1738,5159.jpg,2607,753,2958,1187,face_with_mask,0,0,1,0
2180,6175.jpg,374,97,415,162,face_no_mask,1,0,0,0
9028,5076.jpg,961,164,1043,267,face_with_mask,0,0,1,0
6294,3790.png,495,120,559,203,face_with_mask,0,0,1,0
11346,4943.png,431,101,473,167,face_with_mask,0,0,1,0
7076,4277.png,137,135,411,451,face_with_mask,0,0,1,0
2615,2562.png,89,6,179,109,face_with_mask,0,0,1,0
1575,2193.png,363,200,652,616,face_with_mask,0,0,1,0
9122,4678.png,176,2,547,483,face_with_mask,0,0,1,0
